carpark_id,facility,day_group,window_start,window_end,rate_type,first_hour,first_Nhr,first_Nhr_covers_mins,rate_30min,rate_per_min,per_entry,raw
CENTRAL_PLACE,main,sat,00:00,24:00,tiered,1.8,,,0.85,,,$1.80 for 1st hr; $0.85 for 0.5 hr
CENTRAL_PLACE,main,sun_ph,00:00,24:00,per_entry,,,,,,2.5,$2.50 per entry
CITY_SQUARE_MALL,main,weekday,07:00,18:00,tiered,1.2,,,0.6,,,$1.20 for 1st hr; $0.60 for sub. 30 mins or part thereof
CITY_SQUARE_MALL,main,weekday,18:00,03:30 +1d,per_entry,,,,,,3,$3 per entry
CITY_SQUARE_MALL,main,sat,07:00,18:00,tiered,1.4,,,0.7,,,$1.40 for 1st hr; $0.70 for sub. 30 mins
CITY_SQUARE_MALL,main,sat,18:00,03:30 +1d,per_entry,,,,,,3.5,$3.50 per entry
CITY_SQUARE_MALL,main,sun_ph,07:00,18:00,tiered,1.4,,,0.7,,,$1.40 for 1st hr; $0.70 for sub. 30 mins
CITY_SQUARE_MALL,main,sun_ph,18:00,03:30 +1d,per_entry,,,,,,3.5,$3.50 per entry
COMPASS_POINT,main,weekday,00:00,24:00,tiered,1.2,,,0.6,,,Daily(7am-11pm): $1.20 for 1st hr or part thereof; $0.60 for sub. 0.5 hr or part thereof.
COMPASS_POINT,main,sat,00:00,24:00,tiered,1.2,,,0.6,,,Daily(7am-11pm): $1.20 for 1st hr or part thereof; $0.60 for sub. 0.5 hr or part thereof.
COMPASS_POINT,main,sun_ph,00:00,24:00,tiered,1.2,,,0.6,,,Daily(7am-11pm): $1.20 for 1st hr or part thereof; $0.60 for sub. 0.5 hr or part thereof.
GOLDHILL_PLAZA,main,weekday,07:00,17:30,tiered,1.6,,,1,,,$1.60 for 1st hr; $1 for sub. 0.5 hr
GOLDHILL_PLAZA,main,weekday,17:30,24:00,per_entry,,,,,,2,$2 per entry
GOLDHILL_PLAZA,main,sat,07:00,17:30,hourly,,,,0.5,,,$1 per hr
GOLDHILL_PLAZA,main,sat,17:30,24:00,per_entry,,,,,,2,$2 per entry
GOLDHILL_PLAZA,main,sun_ph,07:00,17:30,hourly,,,,0.5,,,$1 per hr
GOLDHILL_PLAZA,main,sun_ph,17:30,24:00,per_entry,,,,,,2,$2 per entry
HEARTLAND_MALL,main,weekday,07:00,22:30,hourly,,,,0.5,,,$1 per hr
HEARTLAND_MALL,main,weekday,22:30,24:00,hourly,,,,1,,,$2 per hr
HEARTLAND_MALL,main,sat,07:00,22:30,hourly,,,,0.5,,,$1 per hr
HEARTLAND_MALL,main,sat,22:30,24:00,hourly,,,,1,,,$2 per hr
HEARTLAND_MALL,main,sun_ph,07:00,22:30,hourly,,,,0.5,,,$1 per hr
HEARTLAND_MALL,main,sun_ph,22:30,24:00,hourly,,,,1,,,$2 per hr
HINDOO_ROAD_OFF_STREET,main,weekday,07:00,07:00 +1d,hourly,,,,0.5,,,$0.50 / 30 mins (Per Minute Charging)
HINDOO_ROAD_OFF_STREET,main,sat,07:00,07:00 +1d,hourly,,,,0.5,,,$0.50 / 30 mins (Per Minute Charging)
HINDOO_ROAD_OFF_STREET,main,sun_ph,07:00,07:00 +1d,hourly,,,,0.5,,,$0.50 / 30 mins (Per Minute Charging)
HOUGANG_GREEN_SHOPPING_MALL,main,weekday,07:00,17:00,tiered,1.07,,,0.55,,,$1.07 for 1st hr; $0.55 for sub. 0.5 hr
HOUGANG_GREEN_SHOPPING_MALL,main,weekday,17:00,24:00,per_entry,,,,,,1.2,$1.20 per entry
HOUGANG_GREEN_SHOPPING_MALL,main,sat,07:00,17:00,tiered,1.07,,,0.55,,,$1.07 for 1st hr; $0.55 for sub. 0.5 hr
HOUGANG_GREEN_SHOPPING_MALL,main,sat,17:00,24:00,per_entry,,,,,,1.2,$1.20 per entry
HOUGANG_GREEN_SHOPPING_MALL,main,sun_ph,07:00,24:00,per_entry,,,,,,2.15,$2.15 per entry
HOUGANG_GREEN_SHOPPING_MALL,main,sun_ph,00:00,24:00,per_entry,,,,,,1.2,$1.20 per entry
HOUGANG_MALL,main,weekday,00:00,24:00,tiered,1.2,,,0.7,,,1st hr: $1.20; 2nd hr: $0.70 per 0.5 hr; 3rd hr onwards: $1 per 0.5 hr
HOUGANG_MALL,main,sat,00:00,24:00,tiered,1.3,,,0.7,,,1st hr: $1.30; 2nd hr: $0.70 per 0.5 hr; 3rd hr onwards: $1 per 0.5 hr
HOUGANG_MALL,main,sun_ph,00:00,24:00,tiered,1.3,,,0.7,,,1st hr: $1.30; 2nd hr: $0.70 per 0.5 hr; 3rd hr onwards: $1 per 0.5 hr
HOUGANG_PLAZA,main,weekday,05:00,17:00,hourly,,,,0.4,,,$0.40 for 0.5 hr
HOUGANG_PLAZA,main,weekday,17:00,24:00,per_entry,,,,,,1.5,$1.50 per entry
HOUGANG_PLAZA,main,sat,05:00,17:00,hourly,,,,0.4,,,$0.40 for 0.5 hr
HOUGANG_PLAZA,main,sat,17:00,24:00,per_entry,,,,,,1.5,$1.50 per entry
HOUGANG_PLAZA,main,sun_ph,00:00,24:00,per_entry,,,,,,1.5,$1.50 per entry
JUNCTION_8_SHOPPING_CENTRE,main,weekday,00:00,24:00,tiered,1.07,,,0.64,,,12am-5.59pm - $1.07 for 1st hr; $0.32 for sub. 15 mins
JUNCTION_8_SHOPPING_CENTRE,main,mon-thu,18:00,23:59,per_entry,,,,,,2.14,$2.14 per entry; Fri/Eve of PH:
JUNCTION_8_SHOPPING_CENTRE,main,mon-thu,18:00,02:59 +1d,per_entry,,,,,,2.14,$2.14 per entry
JUNCTION_8_SHOPPING_CENTRE,main,sat,03:00,17:59,tiered,,2.14,120,0.64,,,$2.14 for 1st 2hrs; $0.32 for sub. 15 mins
JUNCTION_8_SHOPPING_CENTRE,main,sat,18:00,02:59 +1d,per_entry,,,,,,2.14,$2.14 per entry
JUNCTION_8_SHOPPING_CENTRE,main,sun_ph,03:00,17:59,tiered,,2.14,120,0.64,,,$2.14 for 1st 2hrs; $0.32 for sub. 15 mins
JUNCTION_8_SHOPPING_CENTRE,main,sun_ph,18:00,23:59,per_entry,,,,,,2.14,$2.14 per entry
KAMPONG_BUGIS_OFF_STREET,main,weekday,07:00,07:00 +1d,hourly,,,,0.5,,,$0.50 /30 mins (Per Minute Charging)
KAMPONG_BUGIS_OFF_STREET,main,sat,07:00,07:00 +1d,hourly,,,,0.5,,,$0.50 /30 mins (Per Minute Charging)
KAMPONG_BUGIS_OFF_STREET,main,sun_ph,07:00,07:00 +1d,hourly,,,,0.5,,,$0.50 /30 mins (Per Minute Charging)
KAMPONG_KAPOR_ROAD_OFF_STREET,main,weekday,07:00,07:00 +1d,hourly,,,,0.5,,,$0.50 /30 mins (Per Minute Charging)
KAMPONG_KAPOR_ROAD_OFF_STREET,main,sat,07:00,07:00 +1d,hourly,,,,0.5,,,$0.50 /30 mins (Per Minute Charging)
KAMPONG_KAPOR_ROAD_OFF_STREET,main,sun_ph,07:00,07:00 +1d,hourly,,,,0.5,,,$0.50 /30 mins (Per Minute Charging)
MUSTAFA_CENTRE,main,weekday,00:00,24:00,tiered,0,,,1,,,1st hr: Free; $2 for sub. hr
MUSTAFA_CENTRE,main,sat,00:00,24:00,tiered,0,,,1,,,1st hr: Free; $2 for sub. hr
MUSTAFA_CENTRE,main,sun_ph,00:00,24:00,tiered,0,,,1,,,1st hr: Free; $2 for sub. hr
NEX_MALL,main,weekday,00:00,24:00,tiered,1.3,,,0.65,,,$1.30 for 1st hr; $0.65 for sub. 0.5 hr
NEX_MALL,main,sat,00:00,24:00,tiered,1.4,,,0.7,,,$1.40 for 1st hr; $0.70 for sub. 0.5 hr
NEX_MALL,main,sun_ph,00:00,24:00,tiered,1.4,,,0.7,,,$1.40 for 1st hr; $0.70 for sub. 0.5 hr
NORTHPOINT_SHOPPING_CENTRE,main,weekday,00:00,24:00,tiered,1.2,,,0.8,,,$1.20 for 1st hr or part thereof; $0.80 for sub. 0.5 hr or part thereof.
NORTHPOINT_SHOPPING_CENTRE,main,sat,00:00,24:00,tiered,1.2,,,0.8,,,$1.20 for 1st hr or part thereof; $0.80 for sub. 0.5 hr or part thereof.
NORTHPOINT_SHOPPING_CENTRE,main,sun_ph,00:00,24:00,tiered,1.2,,,0.8,,,$1.20 for 1st hr or part thereof; $0.80 for sub. 0.5 hr or part thereof.
PARLIAMENT_HOUSE,main,weekday,08:01,18:00,hourly,,,,1.13,,,$1.13 per 0.5 hr (per min basis)
PARLIAMENT_HOUSE,main,weekday,18:01,08:00 +1d,per_entry,,,,,,2.06,$2.06 per entry
PARLIAMENT_HOUSE,main,sat,08:01,18:00,hourly,,,,1.13,,,$1.13 per 0.5 hr (per min basis)
PARLIAMENT_HOUSE,main,sat,18:01,08:00 +1d,per_entry,,,,,,2.06,$2.06 per entry
PARLIAMENT_HOUSE,main,sun_ph,00:00,24:00,per_entry,,,,,,2.06,$2.06 per entry
RAMADA_HOTEL,main,weekday,06:00,18:00,hourly,,,,0.8,,,$1.60 per hr
RAMADA_HOTEL,main,weekday,18:00,24:00,per_entry,,,,,,2.2,$2.20 per entry
RAMADA_HOTEL,main,sat,06:00,18:00,hourly,,,,0.8,,,$1.60 per hr
RAMADA_HOTEL,main,sat,18:00,24:00,per_entry,,,,,,2.2,$2.20 per entry
RAMADA_HOTEL,main,sun_ph,06:00,18:00,hourly,,,,0.8,,,$1.60 per hr
RAMADA_HOTEL,main,sun_ph,18:00,24:00,per_entry,,,,,,2.2,$2.20 per entry
RIVERVALE_MALL,main,weekday,00:00,24:00,tiered,1.28,,,0.64,,,"$1.28 for 1st hr, $0.64 for sub. 30 mins or part thereof."
RIVERVALE_MALL,main,sat,00:00,24:00,tiered,1.28,,,0.64,,,"$1.28 for 1st hr, $0.64 for sub. 30 mins or part thereof."
RIVERVALE_MALL,main,sun_ph,00:00,24:00,tiered,1.28,,,0.64,,,"$1.28 for 1st hr, $0.64 for sub. 30 mins or part thereof."
SEMBAWANG_SHOPPING_CENTRE,main,weekday,00:00,23:59,tiered,1.2,,,0.64,,,$1.20 for 1st hr; $0.32 for sub. 15 mins; $1.20 for 1st hr; $0.30 for sub. 15 mins
SEMBAWANG_SHOPPING_CENTRE,main,sat,00:00,23:59,tiered,1.2,,,0.64,,,$1.20 for 1st hr; $0.32 for sub. 15 mins; $1.20 for 1st hr; $0.30 for sub. 15 mins
SEMBAWANG_SHOPPING_CENTRE,main,sun_ph,00:00,23:59,tiered,1.2,,,0.64,,,$1.20 for 1st hr; $0.32 for sub. 15 mins; $1.20 for 1st hr; $0.30 for sub. 15 mins
SHAW_PLAZA,main,weekday,08:00,17:00,tiered,1.04,,,0.53,,,$1.04 for 1st hr; $0.53 for sub. 0.5 hr
SHAW_PLAZA,main,weekday,17:00,24:00,per_entry,,,,,,1.55,$1.55 per entry
SHAW_PLAZA,main,sat,08:00,17:00,tiered,1.04,,,0.53,,,$1.04 for 1st hr; $0.53 for sub. 0.5 hr
SHAW_PLAZA,main,sat,17:00,24:00,per_entry,,,,,,1.55,$1.55 per entry
SHAW_PLAZA,main,sun_ph,08:00,17:00,tiered,1.04,,,0.53,,,$1.04 for 1st hr; $0.53 for sub. 0.5 hr
SHAW_PLAZA,main,sun_ph,17:00,24:00,per_entry,,,,,,1.55,$1.55 per entry
SHREWSBURY_ROAD_OFF_STREET,main,weekday,07:00,07:00 +1d,hourly,,,,0.5,,,$0.50 /30 mins (Per Minute Charging)
SHREWSBURY_ROAD_OFF_STREET,main,sat,07:00,07:00 +1d,hourly,,,,0.5,,,$0.50 /30 mins (Per Minute Charging)
SHREWSBURY_ROAD_OFF_STREET,main,sun_ph,07:00,07:00 +1d,hourly,,,,0.5,,,$0.50 /30 mins (Per Minute Charging)
SQUARE_2,main,weekday,07:00,18:00,tiered,1.6,,,0.8,,,$1.60 for 1st hr; $0.80 for sub. 0.5 hr
SQUARE_2,main,weekday,18:00,24:00,per_entry,,,,,,2.2,$2.20 per entry
SQUARE_2,main,sat,07:00,18:00,tiered,1.6,,,0.8,,,$1.60 for 1st hr; $0.80 for sub. 0.5 hr
SQUARE_2,main,sat,18:00,24:00,per_entry,,,,,,2.2,$2.20 per entry
SQUARE_2,main,sun_ph,00:00,24:00,tiered,,2.2,240,1.1,,,$2.20 for 1st 4hrs; $1.10 for sub. 0.5 hr
SQUARE_2,main,sun_ph,18:00,24:00,per_entry,,,,,,2.2,$2.20 per entry
SUN_PLAZA,main,weekday,07:00,17:00,tiered,1.2,,,0.65,,,$1.20 for 1st hr; $0.65 for sub. 0.5 hr
SUN_PLAZA,main,weekday,17:00,23:00,per_entry,,,,,,2.2,$2.20 per entry
SUN_PLAZA,main,weekday,23:00,24:00,per_entry,,,,,,3.3,$3.30 per entry
SUN_PLAZA,main,sat,07:00,17:00,tiered,1.2,,,0.65,,,$1.20 for 1st hr; $0.65 for sub. 0.5 hr
SUN_PLAZA,main,sat,17:00,23:00,per_entry,,,,,,2.2,$2.20 per entry
SUN_PLAZA,main,sat,23:00,24:00,per_entry,,,,,,3.3,$3.30 per entry
SUN_PLAZA,main,sun_ph,07:00,17:00,tiered,1.2,,,0.65,,,$1.20 for 1st hr; $0.65 for sub. 0.5 hr
SUN_PLAZA,main,sun_ph,17:00,23:00,per_entry,,,,,,2.2,$2.20 per entry
SUN_PLAZA,main,sun_ph,23:00,24:00,per_entry,,,,,,3.3,$3.30 per entry
THE_VERGE,main,weekday,07:00,17:00,hourly,,,,0.8,,,$1.60 per hr
THE_VERGE,main,weekday,17:00,24:00,per_entry,,,,,,2.5,$2.50 per entry
THE_VERGE,main,weekday,00:00,24:00,hourly,,,,0.65,,,$1.30 per hr
THE_VERGE,main,sat,07:00,17:00,hourly,,,,0.8,,,$1.60 per hr
THE_VERGE,main,sat,17:00,24:00,per_entry,,,,,,2.5,$2.50 per entry
THE_VERGE,main,sat,00:00,24:00,hourly,,,,0.65,,,$1.30 per hr
THE_VERGE,main,sun_ph,07:00,24:00,per_entry,,,,,,2.5,$2.50 per entry
THE_VERGE,main,sun_ph,00:00,24:00,hourly,,,,1,,,$2 per hr
THOMSON_PLAZA,main,weekday,07:00,24:00,tiered,1,,,0.6,,,$1 for 1st hr; $0.60 for sub. 0.5 hr
THOMSON_PLAZA,main,sat,16:00,24:00,tiered,1.2,,,0.7,,,$1.20 for 1st hr; $0.70 for sub. 0.5 hr
THOMSON_PLAZA,main,sat,11:00,16:00,tiered,1.2,,,1,,,$1.20 for 1st hr; $1 for sub. 0.5 hr
THOMSON_PLAZA,main,sun_ph,16:00,24:00,tiered,1.2,,,0.7,,,$1.20 for 1st hr; $0.70 for sub. 0.5 hr
THOMSON_PLAZA,main,sun_ph,11:00,16:00,tiered,1.2,,,1,,,$1.20 for 1st hr; $1 for sub. 0.5 hr
TOA_PAYOH_HDB_HUB,main,weekday,07:00,18:00,hourly,,,,0.5,,,$0.50 per 0.5 hr
TOA_PAYOH_HDB_HUB,main,weekday,18:00,01:00 +1d,per_entry,,,,,,1,$1 per entry
TOA_PAYOH_HDB_HUB,main,weekday,22:30,24:00,per_entry,,,,,,2,$2 per entry
TOA_PAYOH_HDB_HUB,main,sat,07:00,18:00,hourly,,,,0.5,,,$0.50 per 0.5 hr
TOA_PAYOH_HDB_HUB,main,sat,18:00,01:00 +1d,per_entry,,,,,,1,$1 per entry
TOA_PAYOH_HDB_HUB,main,sat,22:30,24:00,per_entry,,,,,,2,$2 per entry
TOA_PAYOH_HDB_HUB,main,sun_ph,07:00,01:00 +1d,per_entry,,,,,,1,$1 per entry
TOA_PAYOH_HDB_HUB,main,sun_ph,22:30,24:00,per_entry,,,,,,2,$2 per entry
UNITED_SQUARE_SHOPPING_MALL,main,weekday,19:00,18:00 +1d,tiered,2.2,,,0.55,,,$2.20 for 1st hr; $1.10 for sub. hr
UNITED_SQUARE_SHOPPING_MALL,main,weekday,18:00,24:00,per_entry,,,,,,2,$2 per entry
UNITED_SQUARE_SHOPPING_MALL,main,sat,07:00,18:00,tiered,,2.2,120,0.55,,,$2.20 for 1st 2hrs; $1.10 for sub. hr
UNITED_SQUARE_SHOPPING_MALL,main,sat,18:00,24:00,per_entry,,,,,,2,$2 per entry
UNITED_SQUARE_SHOPPING_MALL,main,sun_ph,07:00,18:00,tiered,,2.2,120,0.55,,,$2.20 for 1st 2hrs; $1.10 for sub. hr
UNITED_SQUARE_SHOPPING_MALL,main,sun_ph,18:00,24:00,per_entry,,,,,,2,$2 per entry
VELOCITY_NOVENA_SQUARE,main,weekday,06:00,18:00,tiered,1.6,,,0.8,,,$1.60 for 1st hr; $0.80 for sub. 0.5 hr
VELOCITY_NOVENA_SQUARE,main,weekday,18:00,24:00,per_entry,,,,,,2.2,$2.20 per entry
VELOCITY_NOVENA_SQUARE,main,sat,06:00,18:00,tiered,1.6,,,0.8,,,$1.60 for 1st hr; $0.80 for sub. 0.5 hr
VELOCITY_NOVENA_SQUARE,main,sat,18:00,24:00,per_entry,,,,,,2.2,$2.20 per entry
VELOCITY_NOVENA_SQUARE,main,sun_ph,06:00,18:00,tiered,1.6,,,0.8,,,$1.60 for 1st hr; $0.80 for sub. 0.5 hr
VELOCITY_NOVENA_SQUARE,main,sun_ph,18:00,24:00,per_entry,,,,,,2.2,$2.20 per entry
YISHUN_YS_ONE,main,weekday,07:00,22:30,per_min,,,,,0.0167,,$0.0167 /min
YISHUN_YS_ONE,main,weekday,22:30,07:00 +1d,per_min,,,,,0.0167,,$0.0167 /min ;(Capped at $4.00)
YISHUN_YS_ONE,main,sat,07:00,22:30,per_min,,,,,0.0167,,$0.0167 /min
YISHUN_YS_ONE,main,sat,22:30,07:00 +1d,per_min,,,,,0.0167,,$0.0167 /min ;(Capped at $4.00)
YISHUN_YS_ONE,main,sun_ph,22:30,07:00 +1d,per_min,,,,,0.0167,,$0.0167/min (Capped at $4.00)
112_KATONG,main,weekday,06:00,09:59,tiered,0.54,,,0.32,,,$0.54 for 1st hr; $0.16 for sub. 15mins
112_KATONG,main,weekday,10:00,17:59,tiered,1.07,,,0.54,,,$1.07 for 1st hr; $0.27 for sub. 15mins
112_KATONG,main,weekday,18:00,20:59,tiered,,1.28,30,1.3,,,$1.28 for 1st 30mins; $0.65 for sub. 15mins
112_KATONG,main,weekday,21:00,05:59 +1d,tiered,0.54,,,0.32,,,$0.54 for 1st hr; $0.16 for sub. 15mins
112_KATONG,main,sat,06:00,09:59,tiered,0.54,,,0.32,,,$0.54 for 1st hr; $0.16 for sub. 15mins
112_KATONG,main,sat,10:00,20:59,tiered,,1.28,30,1.3,,,$1.28 for 1st 30mins; $0.65 for sub. 15mins
112_KATONG,main,sat,21:00,05:59 +1d,tiered,0.54,,,0.32,,,$0.54 for 1st hr; $0.16 for sub. 15mins
112_KATONG,main,sun_ph,06:00,09:59,tiered,0.54,,,0.32,,,$0.54 for 1st hr; $0.16 for sub. 15mins
112_KATONG,main,sun_ph,10:00,20:59,tiered,,1.28,30,1.3,,,$1.28 for 1st 30mins; $0.65 for sub. 15mins
112_KATONG,main,sun_ph,21:00,05:59 +1d,tiered,0.54,,,0.32,,,$0.54 for 1st hr; $0.16 for sub. 15mins
BEDOK_MALL,main,weekday,00:00,24:00,tiered,1.5,,,0.8,,,"12-11.59pm: $1.50 for 1st hr, $0.40 for sub. 15 mins"
BEDOK_MALL,main,sat,00:00,24:00,tiered,1.5,,,0.8,,,"12-11.59pm: $1.50 for 1st hr, $0.40 for sub. 15 mins"
BEDOK_MALL,main,sun_ph,00:00,24:00,tiered,1.5,,,0.8,,,"12-11.59pm: $1.50 for 1st hr, $0.40 for sub. 15 mins"
BEDOK_POINT,main,weekday,00:00,24:00,tiered,1.2,,,0.7,,,$1.20 for 1st hr or part thereof; $0.70 for sub 0.5 hr or part thereof.
BEDOK_POINT,main,sat,00:00,24:00,tiered,1.2,,,0.7,,,$1.20 for 1st hr or part thereof; $0.70 for sub 0.5 hr or part thereof.
BEDOK_POINT,main,sun_ph,00:00,24:00,tiered,1.2,,,0.7,,,$1.20 for 1st hr or part thereof; $0.70 for sub 0.5 hr or part thereof.
CENTURY_SQUARE,main,weekday,03:01,18:00,tiered,1.07,,,0.64,,,$1.07 for 1st hr and $0.32 every 15 mins or part thereof
CENTURY_SQUARE,main,weekday,06:01,03:00 +1d,per_entry,,,,,,2.14,$2.14 per entry
CENTURY_SQUARE,main,sat,06:01,03:00 +1d,per_entry,,,,,,2.14,$2.14 per entry
CENTURY_SQUARE,main,sun_ph,06:01,03:00 +1d,per_entry,,,,,,2.14,$2.14 per entry
CHANGI_AIRPORT_SOUTH_CAR_PARK_BETWEEN_T2_AND_JETQU,main,weekday,00:00,24:00,per_min,,,,,0.035,,"$0.035 per min. Capped at $35 per 24hrs. (Limited parking spaces and on a first-come, first-served basis); $0.035 per min. Capped at $35 per 24hrs."
CHANGI_AIRPORT_SOUTH_CAR_PARK_BETWEEN_T2_AND_JETQU,main,sat,00:00,24:00,per_min,,,,,0.035,,$0.035 per min. Capped at $35 per 24hrs.
CHANGI_AIRPORT_SOUTH_CAR_PARK_BETWEEN_T2_AND_JETQU,main,sun_ph,00:00,24:00,per_min,,,,,0.035,,$0.035 per min. Capped at $35 per 24hrs.
CHANGI_AIRPORT_T1_T2_T3,main,weekday,00:00,24:00,per_min,,,,,0.04,,"$0.04 per min *Based on the per-minute rate of $0.04, 24 hours of parking will be $57.60.; $0.04 per min"
CHANGI_AIRPORT_T1_T2_T3,main,sat,00:00,24:00,per_min,,,,,0.04,,$0.04 per min
CHANGI_AIRPORT_T1_T2_T3,main,sun_ph,00:00,24:00,per_min,,,,,0.04,,$0.04 per min
CHANGI_CITY_POINT,main,weekday,07:01,18:00,hourly,,,,0.7,,,$0.70 per 0.5 hr or part thereof
CHANGI_CITY_POINT,main,weekday,18:01,07:00 +1d,per_entry,,,,,,2.5,$2.50 per entry
CHANGI_CITY_POINT,main,sat,07:01,17:00,tiered,,2.5,120,1.2,,,$2.50 for 1st 2hrs or part thereof; $1.20 for sub. 0.5 hr or part thereof
CHANGI_CITY_POINT,main,sat,17:01,07:00 +1d,per_entry,,,,,,2.5,$2.50 per entry
CHANGI_CITY_POINT,main,sun_ph,07:01,17:00,tiered,,2.5,120,1.2,,,$2.50 for 1st 2hrs or part thereof; $1.20 for sub. 0.5 hr or part thereof
CHANGI_CITY_POINT,main,sun_ph,17:01,07:00 +1d,per_entry,,,,,,2.5,$2.50 per entry
CHANGI_VILLAGE_HOTEL,main,weekday,08:00,18:00,tiered,2,,,0.75,,,$2 for 1st hr; $1.50 for sub. hr
CHANGI_VILLAGE_HOTEL,main,weekday,18:00,24:00,per_entry,,,,,,5.35,$5.35 per entry
CHANGI_VILLAGE_HOTEL,main,sat,08:00,18:00,tiered,2,,,0.75,,,$2 for 1st hr; $1.50 for sub. hr
CHANGI_VILLAGE_HOTEL,main,sat,18:00,24:00,per_entry,,,,,,5.35,$5.35 per entry
CHANGI_VILLAGE_HOTEL,main,sun_ph,08:00,18:00,tiered,2,,,0.75,,,$2 for 1st hr; $1.50 for sub. hr
CHANGI_VILLAGE_HOTEL,main,sun_ph,18:00,24:00,per_entry,,,,,,5.35,$5.35 per entry
CITY_PLAZA,main,weekday,08:00,17:00,tiered,1.1,,,0.7,,,$1.10 for 1st hr; $0.70 for sub. 0.5 hr
CITY_PLAZA,main,weekday,17:00,24:00,per_entry,,,,,,1.2,$1.20 per entry
CITY_PLAZA,main,weekday,00:00,24:00,per_entry,,,,,,2.4,$2.40 per entry
CITY_PLAZA,main,sat,08:00,17:00,tiered,1.1,,,0.7,,,$1.10 for 1st hr; $0.70 for sub. 0.5 hr
CITY_PLAZA,main,sat,17:00,24:00,per_entry,,,,,,1.2,$1.20 per entry
CITY_PLAZA,main,sat,00:00,24:00,per_entry,,,,,,2.4,$2.40 per entry
CITY_PLAZA,main,sun_ph,07:00,24:00,per_entry,,,,,,1.2,$1.20 per entry
CITY_PLAZA,main,sun_ph,00:00,24:00,per_entry,,,,,,2.4,$2.40 per entry
D_RESORT,main,weekday,00:00,24:00,per_min,,,,,0.024,,"Mon-Thu (excluding PH, Eve of PH & School Holiday) $0.024 per min; Max/day: $15 (Valid up to 12 midnight and not applicable for multiple entries)."
D_RESORT,main,sat,00:00,24:00,per_min,,,,,0.024,,"Fri-Sat (Including PH, Eve of PH & School Holiday) $0.024 per min"
D_RESORT,main,sat,17:00,24:00,per_entry,,,,,,5,$5 per entry. Max/day: $19
